1:(26, 4, 19, 22, 11)
2:[21, 26, 46, 12, 9]
3:[21, 26, 46, 12, 9]
4:[11, 8, 35, 23, 8]
5:[11, 8, 35, 23, 8]
6:[11, 8, 35, 23, 8]
7:[11, 8, 35, 23, 8]
8:[11, 8, 35, 23, 8]
9:[11, 8, 35, 23, 8]
10:[11, 8, 35, 23, 8]
11:[11, 8, 35, 23, 8]
12:[23, 10, 6, 25, 12]
13:[23, 10, 6, 25, 12]
14:[23, 10, 6, 25, 12]
15:[23, 10, 6, 25, 12]
16:[23, 10, 6, 25, 12]
17:[23, 10, 6, 25, 12]
18:[23, 10, 6, 25, 12]
19:[23, 10, 6, 25, 12]
20:[23, 10, 6, 25, 12]
21:[23, 10, 6, 25, 12]
22:[23, 10, 6, 25, 12]
23:[23, 10, 6, 25, 12]
24:[23, 10, 6, 25, 12]
25:[23, 10, 6, 25, 12]
26:[23, 10, 6, 25, 12]
27:[23, 10, 6, 25, 12]
28:[23, 10, 6, 25, 12]
29:[23, 10, 6, 25, 12]
30:[23, 10, 6, 25, 12]
31:[23, 10, 6, 25, 12]
32:[23, 10, 6, 25, 12]
33:[23, 10, 6, 25, 12]
34:[23, 10, 6, 25, 12]
35:[23, 10, 6, 25, 12]
36:[23, 10, 6, 25, 12]
37:[23, 10, 6, 25, 12]
38:[23, 10, 6, 25, 12]
39:[23, 10, 6, 25, 12]
40:[23, 10, 6, 25, 12]
41:[23, 10, 6, 25, 12]
42:[23, 10, 6, 25, 12]
43:[23, 10, 6, 25, 12]
44:[23, 10, 6, 25, 12]
45:[23, 10, 6, 25, 12]
46:[23, 10, 6, 25, 12]
47:[23, 10, 6, 25, 12]
48:[23, 10, 6, 25, 12]
49:[23, 10, 6, 25, 12]
50:[23, 10, 6, 25, 12]
51:[23, 10, 6, 25, 12]
52:[23, 10, 6, 25, 12]
53:[23, 10, 6, 25, 12]
54:[23, 10, 6, 25, 12]
55:[23, 10, 6, 25, 12]
56:[1, 11, 16, 23, 12]
57:[23, 10, 6, 25, 12]
58:[23, 10, 6, 25, 12]
59:[23, 10, 6, 25, 12]
60:[23, 10, 6, 25, 12]
61:[23, 10, 6, 25, 12]
62:[23, 10, 6, 25, 12]
63:[23, 10, 6, 25, 12]
64:[23, 10, 6, 25, 12]
65:[23, 10, 6, 25, 12]
66:[23, 10, 6, 25, 12]
67:[1, 11, 16, 23, 12]
68:[23, 10, 6, 25, 12]
69:[23, 10, 6, 25, 12]
70:[1, 11, 16, 23, 12]
71:[1, 11, 16, 23, 12]
72:[1, 11, 16, 23, 12]
73:[1, 11, 16, 23, 12]
74:[1, 11, 16, 23, 12]
75:[1, 11, 16, 23, 12]
76:[1, 11, 16, 23, 12]
77:[1, 11, 16, 23, 12]
78:[1, 11, 16, 23, 12]
79:[1, 11, 16, 23, 12]
80:[1, 11, 16, 23, 12]
81:[1, 11, 16, 23, 12]
82:[1, 11, 16, 23, 12]
83:[1, 11, 16, 23, 12]
84:[1, 11, 16, 23, 12]
85:[1, 11, 16, 23, 12]
86:[1, 11, 16, 23, 12]
87:[1, 11, 16, 23, 12]
88:[1, 11, 16, 23, 12]
89:[1, 11, 16, 23, 12]
90:[1, 11, 16, 23, 12]
91:[1, 11, 16, 23, 12]
92:[1, 11, 16, 23, 12]
93:[1, 11, 16, 23, 12]
94:[1, 11, 16, 23, 12]
95:[1, 11, 16, 23, 12]
96:[1, 11, 16, 23, 12]
97:[1, 11, 16, 23, 12]
98:[1, 11, 16, 23, 12]
99:[1, 11, 16, 23, 12]
100:[1, 11, 16, 23, 12]
101:[1, 11, 16, 23, 12]
102:[1, 11, 16, 23, 12]
103:[1, 11, 16, 23, 12]
104:[1, 11, 16, 23, 12]
105:[1, 11, 16, 23, 12]
106:[1, 11, 16, 23, 12]
107:[1, 11, 16, 23, 12]
108:[1, 11, 16, 23, 12]
109:[1, 11, 16, 23, 12]
110:[1, 11, 16, 23, 12]
111:[1, 11, 16, 23, 12]
112:[1, 11, 16, 23, 12]
113:[1, 11, 16, 23, 12]
114:[1, 11, 16, 23, 12]
115:[1, 11, 16, 23, 12]
116:[1, 11, 16, 23, 12]
117:[1, 11, 16, 23, 12]
118:[1, 11, 16, 23, 12]
119:[1, 11, 16, 23, 12]
120:[1, 11, 16, 23, 12]
121:[1, 11, 16, 23, 12]
122:[1, 11, 16, 23, 12]
123:[1, 11, 16, 23, 12]
124:[1, 11, 16, 23, 12]
125:[1, 11, 16, 23, 12]
126:[1, 11, 16, 23, 12]
127:[1, 11, 16, 23, 12]
128:[1, 11, 16, 23, 12]
129:[1, 11, 16, 23, 12]
130:[1, 11, 16, 23, 12]
131:[1, 11, 16, 23, 12]
132:[1, 11, 16, 23, 12]
133:[1, 11, 16, 23, 12]
134:[1, 11, 16, 23, 12]
135:[1, 11, 16, 23, 12]
136:[1, 11, 16, 23, 12]
137:[1, 11, 16, 23, 12]
138:[1, 11, 16, 23, 12]
139:[1, 11, 16, 23, 12]
140:[1, 11, 16, 23, 12]
141:[1, 11, 16, 23, 12]
142:[1, 11, 16, 23, 12]
143:[1, 11, 16, 23, 12]
144:[1, 11, 16, 23, 12]
145:[1, 11, 16, 23, 12]
146:[1, 11, 16, 23, 12]
147:[1, 11, 16, 23, 12]
148:[1, 11, 16, 23, 12]
149:[1, 11, 16, 23, 12]
150:[1, 11, 16, 23, 12]
151:[1, 11, 16, 23, 12]
152:[1, 11, 16, 23, 12]
153:[1, 11, 16, 23, 12]
154:[1, 11, 16, 23, 12]
155:[1, 11, 16, 23, 12]
156:[1, 11, 16, 23, 12]
157:[1, 11, 16, 23, 12]
158:[1, 11, 16, 23, 12]
159:[1, 11, 16, 23, 12]
160:[1, 11, 16, 23, 12]
161:[1, 11, 16, 23, 12]
162:[1, 11, 16, 23, 12]
163:[1, 11, 16, 23, 12]
164:[1, 11, 16, 23, 12]
165:[1, 11, 16, 23, 12]
166:[1, 11, 16, 23, 12]
167:[1, 11, 16, 23, 12]
168:[1, 11, 16, 23, 12]
169:[1, 11, 16, 23, 12]
170:[1, 11, 16, 23, 12]
171:[1, 11, 16, 23, 12]
172:[1, 11, 16, 23, 12]
173:[1, 11, 16, 23, 12]
174:[1, 11, 16, 23, 12]
175:[1, 11, 16, 23, 12]
176:[1, 11, 16, 23, 12]
177:[1, 11, 16, 23, 12]
178:[1, 11, 16, 23, 12]
179:[1, 11, 16, 23, 12]
180:[1, 11, 16, 23, 12]
181:[1, 11, 16, 23, 12]
182:[1, 11, 16, 23, 12]
183:[1, 11, 16, 23, 12]
184:[1, 11, 16, 23, 12]
185:[1, 11, 16, 23, 12]
186:[1, 11, 16, 23, 12]
187:[1, 11, 16, 23, 12]
188:[1, 11, 16, 23, 12]
189:[1, 11, 16, 23, 12]
190:[1, 11, 16, 23, 12]
191:[1, 11, 16, 23, 12]
192:[1, 11, 16, 23, 12]
193:[1, 11, 16, 23, 12]
194:[1, 11, 16, 23, 12]
195:[1, 11, 16, 23, 12]
196:[1, 11, 16, 23, 12]
197:[1, 11, 16, 23, 12]
198:[1, 11, 16, 23, 12]
199:[1, 11, 16, 23, 12]
200:[1, 11, 16, 23, 12]
201:[1, 11, 16, 23, 12]
202:(3, 4, 14, 27, 11)
203:[3, 4, 14, 27, 11]
204:[3, 4, 14, 27, 11]
205:[3, 4, 14, 27, 11]
206:[3, 4, 14, 27, 11]
207:[3, 4, 14, 27, 11]
208:[3, 4, 14, 27, 11]
209:[3, 4, 14, 27, 11]
210:[3, 4, 14, 27, 11]
211:[3, 4, 14, 27, 11]
212:[3, 4, 14, 27, 11]
213:[3, 4, 14, 27, 11]
214:[3, 4, 14, 27, 11]
215:[3, 4, 14, 27, 11]
216:[3, 4, 14, 27, 11]
217:[3, 4, 14, 27, 11]
218:[3, 4, 14, 27, 11]
219:[3, 4, 14, 27, 11]
220:[3, 4, 14, 27, 11]
221:[3, 4, 14, 27, 11]
222:[3, 4, 14, 27, 11]
223:[3, 4, 14, 27, 11]
224:[3, 4, 14, 27, 11]
225:[3, 4, 14, 27, 11]
226:[3, 4, 14, 27, 11]
227:[3, 4, 14, 27, 11]
228:[3, 4, 14, 27, 11]
229:[3, 4, 14, 27, 11]
230:[3, 4, 14, 27, 11]
231:[3, 4, 14, 27, 11]
232:[3, 4, 14, 27, 11]
233:[3, 4, 14, 27, 11]
234:[3, 4, 14, 27, 11]
235:[3, 4, 14, 27, 11]
236:[3, 4, 14, 27, 11]
237:[3, 4, 14, 27, 11]
238:[3, 4, 14, 27, 11]
239:[3, 4, 14, 27, 11]
240:[3, 4, 14, 27, 11]
241:[3, 4, 14, 27, 11]
242:[3, 4, 14, 27, 11]
243:[3, 4, 14, 27, 11]
244:[3, 4, 14, 27, 11]
245:[3, 4, 14, 27, 11]
246:[3, 4, 14, 27, 11]
247:[3, 4, 14, 27, 11]
248:[3, 4, 14, 27, 11]
249:[3, 4, 14, 27, 11]
250:[3, 4, 14, 27, 11]
251:[3, 4, 14, 27, 11]
252:[3, 4, 14, 27, 11]
253:[3, 4, 14, 27, 11]
254:[3, 4, 14, 27, 11]
255:[3, 4, 14, 27, 11]
256:[3, 4, 14, 27, 11]
257:[3, 4, 14, 27, 11]
258:[3, 4, 14, 27, 11]
259:[3, 4, 14, 27, 11]
260:[3, 4, 14, 27, 11]
261:[3, 4, 14, 27, 11]
262:[3, 4, 14, 27, 11]
263:[3, 4, 14, 27, 11]
264:[3, 4, 14, 27, 11]
265:[3, 4, 14, 27, 11]
266:[3, 4, 14, 27, 11]
267:[3, 4, 14, 27, 11]
268:[3, 4, 14, 27, 11]
269:[3, 4, 14, 27, 11]
270:[3, 4, 14, 27, 11]
271:[3, 4, 14, 27, 11]
272:[3, 4, 14, 27, 11]
273:[3, 4, 14, 27, 11]
274:[3, 4, 14, 27, 11]
275:[3, 4, 14, 27, 11]
276:[3, 4, 14, 27, 11]
277:[3, 4, 14, 27, 11]
278:[3, 4, 14, 27, 11]
279:[3, 4, 14, 27, 11]
280:[3, 4, 14, 27, 11]
281:[3, 4, 14, 27, 11]
282:[3, 4, 14, 27, 11]
283:[3, 4, 14, 27, 11]
284:[3, 4, 14, 27, 11]
285:[3, 4, 14, 27, 11]
286:[3, 4, 14, 27, 11]
287:[3, 4, 14, 27, 11]
288:[3, 4, 14, 27, 11]
289:[3, 4, 14, 27, 11]
290:[3, 4, 14, 27, 11]
291:[3, 4, 14, 27, 11]
292:[3, 4, 14, 27, 11]
293:[3, 4, 14, 27, 11]
294:[3, 4, 14, 27, 11]
295:[3, 4, 14, 27, 11]
296:[3, 4, 14, 27, 11]
297:[3, 4, 14, 27, 11]
298:[3, 4, 14, 27, 11]
299:[3, 4, 14, 27, 11]
300:[3, 4, 14, 27, 11]
301:[3, 4, 14, 27, 11]
