1:(0, 18, 3, 10, 2)
2:[4, 11, 18, 3, 3]
3:[1, 1, 1, 10, 4]
4:[0, 14, 15, 0, 5]
5:[0, 14, 15, 0, 5]
6:[0, 7, 16, 7, 2]
7:[10, 0, 2, 9, 4]
8:[0, 7, 16, 7, 2]
9:[10, 0, 2, 9, 4]
10:[10, 0, 2, 9, 4]
11:[10, 0, 2, 9, 4]
12:[10, 0, 2, 9, 4]
13:[10, 0, 2, 9, 4]
14:[0, 7, 6, 9, 3]
15:[0, 7, 6, 9, 3]
16:[0, 7, 6, 9, 3]
17:[0, 7, 6, 9, 3]
18:[0, 7, 6, 9, 3]
19:[0, 7, 6, 9, 3]
20:[0, 7, 6, 9, 3]
21:[0, 7, 6, 9, 3]
22:[0, 7, 6, 9, 3]
23:[0, 7, 6, 9, 3]
24:[0, 7, 6, 9, 3]
25:[0, 7, 6, 9, 3]
26:[0, 7, 6, 9, 3]
27:[0, 7, 6, 9, 3]
28:[0, 7, 6, 9, 3]
29:[0, 7, 6, 9, 3]
30:[0, 7, 6, 9, 3]
31:[0, 12, 1, 8, 4]
32:[0, 12, 1, 8, 4]
33:[0, 12, 1, 8, 4]
34:[0, 12, 1, 8, 4]
35:[0, 7, 6, 7, 4]
36:[0, 7, 6, 7, 4]
37:[2, 0, 9, 5, 5]
38:[2, 0, 9, 5, 5]
39:[2, 0, 9, 5, 5]
40:[2, 0, 9, 5, 5]
41:[2, 0, 9, 5, 5]
42:(2, 1, 1, 10, 4)
43:[2, 1, 1, 10, 4]
44:[2, 1, 1, 10, 4]
45:[2, 1, 1, 10, 4]
46:[2, 1, 1, 10, 4]
47:[2, 1, 1, 10, 4]
48:[2, 1, 1, 10, 4]
49:[2, 1, 1, 10, 4]
50:[2, 1, 1, 10, 4]
51:[2, 1, 1, 10, 4]
52:[2, 1, 1, 10, 4]
53:[2, 1, 1, 10, 4]
54:[2, 1, 1, 10, 4]
55:[2, 1, 1, 10, 4]
56:[2, 1, 1, 10, 4]
57:[2, 1, 1, 10, 4]
58:[2, 1, 1, 10, 4]
59:[2, 1, 1, 10, 4]
60:[2, 1, 1, 10, 4]
61:[2, 1, 1, 10, 4]
62:[2, 1, 1, 10, 4]
63:[2, 1, 1, 10, 4]
64:[2, 1, 1, 10, 4]
65:[2, 1, 1, 10, 4]
66:[2, 1, 1, 10, 4]
67:[2, 1, 1, 10, 4]
68:[2, 1, 1, 10, 4]
69:[2, 1, 1, 10, 4]
70:[2, 1, 1, 10, 4]
71:[2, 1, 1, 10, 4]
72:[2, 1, 1, 10, 4]
73:[2, 1, 1, 10, 4]
74:[2, 1, 1, 10, 4]
75:[2, 1, 1, 10, 4]
76:[2, 1, 1, 10, 4]
77:[2, 1, 1, 10, 4]
78:[2, 1, 1, 10, 4]
79:[2, 1, 1, 10, 4]
80:[2, 1, 1, 10, 4]
81:[2, 1, 1, 10, 4]
82:[2, 1, 1, 10, 4]
83:[2, 1, 1, 10, 4]
84:[2, 1, 1, 10, 4]
85:[2, 1, 1, 10, 4]
86:[2, 1, 1, 10, 4]
87:[2, 1, 1, 10, 4]
88:[2, 1, 1, 10, 4]
89:[2, 1, 1, 10, 4]
90:[2, 1, 1, 10, 4]
91:[2, 1, 1, 10, 4]
