1,435.32531418312385
2,435.25421903052063
3,442.2053859964094
4,477
5,452
6,442.48168761220825
7,454
8,453
9,467
10,461
11,469
12,489
13,489
14,489
15,493
16,475
17,492
18,485
19,487
20,483
21,485
22,490
23,491
24,491
25,498
26,493
27,497
28,497
29,497
30,497
31,497
32,484
33,484
34,490
35,491
36,492
37,499
38,499
39,495
40,496
41,501
42,501
43,501
44,498
45,498
46,497
47,497
48,497
49,497
50,499
51,497
52,497
53,497
54,498
55,497
56,498
57,498
58,497
59,497
60,497
61,497
62,497
63,499
64,499
65,499
66,499
67,497
68,498
69,497
70,498
71,499
72,497
73,499
74,499
75,499
76,499
77,499
78,496
79,496
80,496
81,496
82,496
83,496
84,496
85,496
86,496
87,496
88,496
89,496
90,496
91,496
92,496
93,496
94,496
95,496
96,496
97,496
98,496
99,496
100,496
101,496
102,496
103,496
104,496
105,496
106,496
107,496
108,496
109,496
110,496
111,496
112,496
113,496
114,496
115,496
116,496
117,496
118,496
119,496
120,496
121,496
122,496
123,496
124,496
125,496
126,496
127,496
128,496
129,496
130,496
131,496
132,496
133,496
134,496
135,496
136,496
137,496
138,496
139,496
140,496
141,496
142,496
143,496
144,496
145,496
146,496
147,496
148,496
149,496
150,496
151,496
152,496
153,496
154,496
155,496
156,496
157,496
158,496
159,496
160,496
161,496
162,496
163,496
164,496
165,496
166,496
167,496
168,496
169,496
170,496
171,496
172,496
173,496
174,496
175,496
176,496
177,496
178,496
179,496
180,496
181,496
182,496
183,496
184,496
185,496
