1:(1, 8, 39, 1, 9)
2:[1, 8, 39, 1, 9]
3:[1, 8, 39, 1, 9]
4:[13, 8, 21, 13, 6]
5:[1, 6, 30, 11, 6]
6:[1, 3, 14, 18, 6]
7:[13, 8, 21, 13, 6]
8:[13, 0, 10, 19, 6]
9:[5, 0, 17, 13, 8]
10:[1, 6, 30, 11, 6]
11:[5, 0, 17, 17, 6]
12:[1, 7, 2, 14, 10]
13:[1, 8, 14, 11, 9]
14:[17, 1, 11, 14, 8]
15:[1, 7, 2, 14, 10]
16:[1, 7, 2, 14, 10]
17:[1, 7, 17, 16, 6]
18:[13, 4, 13, 11, 9]
19:[1, 6, 5, 13, 10]
20:[1, 4, 16, 13, 8]
21:[1, 4, 16, 15, 7]
22:[5, 4, 5, 17, 8]
23:[1, 8, 9, 13, 9]
24:[1, 16, 0, 13, 10]
25:[3, 9, 3, 15, 9]
26:[3, 9, 3, 15, 9]
27:[5, 9, 0, 16, 9]
28:[1, 3, 14, 10, 10]
29:[1, 4, 16, 11, 9]
30:[1, 4, 16, 15, 7]
31:[1, 3, 14, 16, 7]
32:[1, 4, 11, 15, 8]
33:[1, 4, 11, 15, 8]
34:[1, 0, 13, 15, 8]
35:[3, 4, 8, 16, 8]
36:[1, 3, 14, 14, 8]
37:[1, 3, 14, 14, 8]
38:[1, 1, 10, 14, 9]
39:[1, 4, 11, 15, 8]
40:[1, 0, 18, 13, 8]
41:[1, 4, 11, 11, 10]
42:[1, 4, 6, 15, 9]
43:[1, 5, 8, 18, 7]
44:[1, 0, 8, 17, 8]
45:[3, 4, 13, 14, 8]
46:[1, 0, 8, 17, 8]
47:[1, 0, 13, 15, 8]
48:[1, 3, 14, 14, 8]
49:[3, 0, 10, 14, 9]
50:[1, 0, 8, 17, 8]
51:[1, 0, 8, 17, 8]
52:[1, 3, 14, 14, 8]
53:[1, 0, 13, 15, 8]
54:[1, 1, 10, 14, 9]
55:[1, 1, 10, 14, 9]
56:[1, 0, 13, 15, 8]
57:[1, 0, 13, 15, 8]
58:[1, 0, 13, 15, 8]
59:[1, 0, 13, 15, 8]
60:[1, 0, 13, 15, 8]
61:[1, 0, 13, 15, 8]
62:[1, 3, 9, 16, 8]
63:[1, 3, 14, 12, 9]
64:[1, 0, 13, 15, 8]
65:[1, 0, 13, 15, 8]
66:[1, 0, 13, 15, 8]
67:[1, 0, 13, 15, 8]
68:[1, 2, 17, 13, 8]
69:[1, 0, 18, 13, 8]
70:[1, 3, 14, 14, 8]
71:[1, 0, 13, 15, 8]
72:[1, 0, 13, 15, 8]
73:[1, 0, 13, 15, 8]
74:[1, 0, 8, 17, 8]
75:[1, 0, 13, 15, 8]
76:[1, 0, 13, 15, 8]
77:[1, 0, 8, 17, 8]
78:[1, 0, 18, 13, 8]
79:[1, 0, 18, 13, 8]
80:[1, 0, 18, 13, 8]
81:[1, 0, 13, 15, 8]
82:[1, 0, 13, 15, 8]
83:[1, 3, 14, 14, 8]
84:[1, 3, 14, 14, 8]
85:[1, 3, 14, 14, 8]
86:[1, 0, 18, 13, 8]
87:[1, 0, 18, 13, 8]
88:[1, 2, 17, 13, 8]
89:[1, 2, 17, 13, 8]
90:[1, 0, 18, 13, 8]
91:[1, 0, 18, 13, 8]
92:[1, 0, 18, 13, 8]
93:[1, 0, 18, 13, 8]
94:[1, 0, 18, 13, 8]
95:[1, 0, 18, 13, 8]
96:[1, 2, 17, 13, 8]
97:[1, 2, 17, 13, 8]
98:[1, 3, 14, 14, 8]
99:[1, 0, 8, 17, 8]
100:[1, 0, 8, 17, 8]
101:[1, 2, 17, 13, 8]
102:[1, 2, 17, 13, 8]
103:[1, 2, 17, 13, 8]
104:[1, 2, 17, 13, 8]
105:[1, 2, 17, 13, 8]
106:[1, 2, 17, 13, 8]
107:[1, 2, 17, 13, 8]
108:[1, 2, 17, 13, 8]
109:[1, 2, 17, 13, 8]
110:[1, 2, 17, 13, 8]
111:[1, 2, 17, 13, 8]
112:[1, 2, 17, 13, 8]
113:[1, 2, 17, 13, 8]
114:[1, 2, 17, 13, 8]
115:[1, 2, 17, 13, 8]
116:[1, 2, 17, 13, 8]
117:[1, 2, 17, 13, 8]
118:[1, 2, 17, 13, 8]
119:[1, 2, 17, 13, 8]
120:[1, 2, 17, 13, 8]
121:[1, 2, 17, 13, 8]
122:[1, 2, 17, 13, 8]
123:[1, 2, 17, 13, 8]
124:[1, 2, 17, 13, 8]
125:[1, 2, 17, 13, 8]
126:[1, 2, 17, 13, 8]
127:[1, 2, 17, 13, 8]
128:[1, 2, 17, 13, 8]
129:[1, 2, 17, 13, 8]
130:[1, 2, 17, 13, 8]
131:[1, 2, 17, 13, 8]
132:[1, 2, 17, 13, 8]
133:[1, 2, 17, 13, 8]
134:[1, 2, 17, 13, 8]
135:[1, 2, 17, 13, 8]
136:[1, 2, 17, 13, 8]
137:[1, 2, 17, 13, 8]
138:[1, 2, 17, 13, 8]
139:[1, 2, 17, 13, 8]
140:[1, 2, 17, 13, 8]
141:[1, 2, 17, 13, 8]
142:[1, 2, 17, 13, 8]
143:[1, 2, 17, 13, 8]
144:[1, 2, 17, 13, 8]
145:[1, 2, 17, 13, 8]
146:[1, 2, 17, 13, 8]
147:[1, 2, 17, 13, 8]
148:[1, 2, 17, 13, 8]
149:[1, 2, 17, 13, 8]
150:[1, 2, 17, 13, 8]
151:[1, 2, 17, 13, 8]
152:[1, 2, 17, 13, 8]
153:[1, 2, 17, 13, 8]
154:[1, 2, 17, 13, 8]
155:[1, 2, 17, 13, 8]
156:[1, 2, 17, 13, 8]
157:[1, 2, 17, 13, 8]
158:[1, 2, 17, 13, 8]
159:[1, 2, 17, 13, 8]
160:[1, 2, 17, 13, 8]
161:[1, 2, 17, 13, 8]
162:[1, 2, 17, 13, 8]
163:[1, 2, 17, 13, 8]
164:[1, 2, 17, 13, 8]
165:[1, 2, 17, 13, 8]
166:[1, 2, 17, 13, 8]
167:[1, 2, 17, 13, 8]
168:[1, 2, 17, 13, 8]
169:[1, 2, 17, 13, 8]
170:[1, 2, 17, 13, 8]
171:[1, 2, 17, 13, 8]
172:[1, 2, 17, 13, 8]
173:[1, 2, 17, 13, 8]
174:[1, 2, 17, 13, 8]
175:[1, 2, 17, 13, 8]
176:[1, 2, 17, 13, 8]
177:[1, 2, 17, 13, 8]
178:[1, 2, 17, 13, 8]
179:[1, 2, 17, 13, 8]
180:[1, 2, 17, 13, 8]
181:[1, 2, 17, 13, 8]
182:[1, 2, 17, 13, 8]
183:[1, 2, 17, 13, 8]
184:[1, 2, 17, 13, 8]
185:[1, 2, 17, 13, 8]
